work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Data Scientist,235867,USD,235867,US,0,US,M
2023,SE,FT,Data Scientist,238231,USD,238231,US,0,US,M
2023,EX,FT,Data Architect,254616,USD,254616,US,0,US,M
2023,EX,FT,Data Architect,249707,USD,249707,US,0,US,M
2023,SE,FT,Data Scientist,245018,USD,245018,US,0,US,M
2023,SE,FT,Data Scientist,233684,USD,233684,US,0,US,M
2023,SE,FT,Data Scientist,230726,USD,230726,US,100,US,M
2023,SE,FT,Data Scientist,258296,USD,258296,US,100,US,M
2023,SE,FT,Data Scientist,241086,USD,241086,US,100,US,M
2023,SE,FT,Data Scientist,253838,USD,253838,US,100,US,M
2023,EN,FT,Research Engineer,154609,USD,154609,US,0,US,M
2023,EN,FT,Research Engineer,178506,USD,178506,US,0,US,M
2023,SE,FT,Data Analyst,248544,USD,248544,US,0,US,M
2023,SE,FT,Data Analyst,224515,USD,224515,US,0,US,M
2023,SE,FT,Data Engineer,239948,USD,239948,US,0,US,M
2023,SE,FT,Data Engineer,236037,USD,236037,US,0,US,M
2023,EN,FT,Data Analyst,173908,USD,173908,US,100,US,M
2023,EN,FT,Data Analyst,145931,USD,145931,US,100,US,M
2023,SE,FT,Machine Learning Engineer,240125,USD,240125,US,0,US,M
2023,SE,FT,Machine Learning Engineer,244589,USD,244589,US,0,US,M
2023,SE,FT,Data Analyst,216414,USD,216414,US,100,US,M
2023,SE,FT,Data Analyst,223313,USD,223313,US,100,US,M
2023,SE,FT,Machine Learning Engineer,207451,USD,207451,US,0,US,M
2023,SE,FT,Machine Learning Engineer,228670,USD,228670,US,0,US,M
2023,MI,FT,Data Manager,197302,USD,197302,US,0,US,M
2023,MI,FT,Data Manager,206711,USD,206711,US,0,US,M
2023,SE,FT,Data Scientist,240588,USD,240588,US,100,US,M
2023,SE,FT,Data Scientist,259225,USD,259225,US,100,US,M
2023,SE,FT,Data Scientist,213153,USD,213153,IE,0,IE,M
2023,SE,FT,Data Scientist,209278,USD,209278,IE,0,IE,M
2023,SE,FT,Applied Scientist,245134,USD,245134,US,0,US,L
2023,SE,FT,Applied Scientist,250404,USD,250404,US,0,US,L
2023,SE,FT,Applied Scientist,245408,USD,245408,US,0,US,L
2023,SE,FT,Applied Scientist,221013,USD,221013,US,0,US,L
2023,SE,FT,Data Analyst,226431,USD,226431,US,0,US,M
2023,SE,FT,Data Analyst,211860,USD,211860,US,0,US,M
2023,SE,FT,Applied Scientist,243828,USD,243828,US,100,US,M
2023,SE,FT,Applied Scientist,240195,USD,240195,US,100,US,M
2023,SE,FT,Machine Learning Engineer,230631,USD,230631,CA,100,CA,M
2023,SE,FT,Machine Learning Engineer,235739,USD,235739,CA,100,CA,M
2023,MI,FT,Data Analyst,174801,USD,174801,US,0,US,M
2023,MI,FT,Data Analyst,186748,USD,186748,US,0,US,M
2023,SE,FT,Data Engineer,239751,USD,239751,US,0,US,M
2023,SE,FT,Data Engineer,216482,USD,216482,US,0,US,M
2023,MI,FT,Data Analyst,193543,USD,193543,GB,0,GB,M
2023,MI,FT,Data Analyst,181142,USD,181142,GB,0,GB,M
2023,SE,FT,Data Engineer,218794,USD,218794,US,0,US,M
2023,SE,FT,Data Engineer,227016,USD,227016,US,0,US,M
2023,EN,FT,Data Engineer,145888,USD,145888,US,100,US,M
2023,EN,FT,Data Engineer,151662,USD,151662,US,100,US,M
2023,SE,FT,Data Engineer,223938,USD,223938,US,100,US,M
2023,SE,FT,Data Engineer,261855,USD,261855,US,100,US,M
2023,SE,FT,Data Scientist,230122,USD,230122,CA,0,CA,M
2023,SE,FT,Data Scientist,221310,USD,221310,CA,0,CA,M
2023,SE,FT,Data Scientist,232265,USD,232265,US,0,US,M
2023,SE,FT,Data Scientist,228353,USD,228353,US,0,US,M
2023,MI,FT,Data Architect,185450,USD,185450,US,0,US,M
2023,MI,FT,Data Architect,195463,USD,195463,US,0,US,M
2023,SE,FT,Data Scientist,238781,USD,238781,US,0,US,M
2023,SE,FT,Data Scientist,223339,USD,223339,US,0,US,M
2023,MI,FT,Data Engineer,181396,USD,181396,US,0,US,M
2023,MI,FT,Data Engineer,185002,USD,185002,US,0,US,M
2022,EN,FT,Data Engineer,145702,USD,145702,NL,100,NL,L
2023,EX,FT,Data Engineer,260134,USD,260134,US,100,US,M
2023,EX,FT,Data Engineer,294687,USD,294687,US,100,US,M
2023,SE,FT,Data Analyst,257221,USD,257221,US,100,US,M
2023,SE,FT,Data Analyst,234514,USD,234514,US,100,US,M
2023,SE,FT,Data Engineer,235212,USD,235212,US,0,US,M
2023,SE,FT,Data Engineer,232031,USD,232031,US,0,US,M
2023,EX,FT,Director of Data Science,307212,USD,307212,US,0,US,M
2023,EX,FT,Director of Data Science,283722,USD,283722,US,0,US,M
2023,MI,FT,Machine Learning Scientist,190866,USD,190866,US,0,US,M
2023,MI,FT,Machine Learning Scientist,180943,USD,180943,US,0,US,M
2023,SE,FT,Data Scientist,220440,USD,220440,US,100,US,M
2023,SE,FT,Data Scientist,242139,USD,242139,US,100,US,M
2023,MI,FT,Research Scientist,194832,USD,194832,US,100,US,M
2023,MI,FT,Research Scientist,186848,USD,186848,US,100,US,M
2023,SE,FT,Data Scientist,231948,USD,231948,US,100,US,M
2023,SE,FT,Data Scientist,226733,USD,226733,US,100,US,M
2023,SE,FT,Data Scientist,249927,USD,249927,US,0,US,M
2023,SE,FT,Data Scientist,240270,USD,240270,US,0,US,M
2023,SE,FT,Data Engineer,228204,USD,228204,US,0,US,M
2023,SE,FT,Data Engineer,246043,USD,246043,US,0,US,M
2023,EN,FT,Business Data Analyst,147627,USD,147627,ES,0,ES,M
2023,SE,FT,AI Developer,214773,USD,214773,UA,0,UA,M
2023,SE,FT,AI Developer,243360,USD,243360,UA,0,UA,M
2023,MI,FT,MLOps Engineer,208161,USD,208161,US,100,US,M
2023,MI,FT,MLOps Engineer,189264,USD,189264,US,100,US,M
2023,SE,FT,Data Engineer,226018,USD,226018,US,0,US,M
2023,SE,FT,Data Engineer,217802,USD,217802,US,0,US,M
2023,SE,FT,Data Engineer,211721,USD,211721,US,0,US,M
2023,SE,FT,Data Engineer,239404,USD,239404,US,0,US,M
2023,SE,FT,Data Scientist,252592,USD,252592,US,0,US,M
2023,SE,FT,Data Scientist,212932,USD,212932,US,0,US,M
2023,SE,FT,Data Engineer,235049,USD,235049,US,0,US,M
2023,SE,FT,Data Engineer,220499,USD,220499,US,0,US,M
2023,SE,FT,Machine Learning Engineer,226059,USD,226059,US,0,US,M
2023,SE,FT,Machine Learning Engineer,224797,USD,224797,US,0,US,M
2023,SE,FT,Data Analyst,217141,USD,217141,US,0,US,M
2023,SE,FT,Data Analyst,228081,USD,228081,US,0,US,M
2023,SE,FT,Data Analyst,217537,USD,217537,US,0,US,M
2023,SE,FT,Data Analyst,230742,USD,230742,US,0,US,M
2023,SE,FT,Data Engineer,227697,USD,227697,US,0,US,M
2023,SE,FT,Data Engineer,225435,USD,225435,US,0,US,M
2023,SE,FT,Research Scientist,223019,USD,223019,US,0,US,M
2023,SE,FT,Research Scientist,226985,USD,226985,US,0,US,M
2023,EN,FT,Research Engineer,162856,USD,162856,US,0,US,M
2023,EN,FT,Research Engineer,159805,USD,159805,US,0,US,M
2023,SE,FT,Data Analyst,225780,USD,225780,US,100,US,M
2023,SE,FT,Data Analyst,238690,USD,238690,US,100,US,M
2023,SE,FT,Data Scientist,248708,USD,248708,US,100,US,M
2023,SE,FT,Data Scientist,219685,USD,219685,US,100,US,M
2023,SE,FT,Data Architect,244614,USD,244614,US,100,US,M
2023,SE,FT,Data Architect,230155,USD,230155,US,100,US,M
2023,MI,FT,Data Architect,194940,USD,194940,US,0,US,M
2023,MI,FT,Data Architect,178949,USD,178949,US,0,US,M
2023,SE,FT,Research Scientist,212261,USD,212261,US,0,US,M
2023,SE,FT,Research Scientist,214387,USD,214387,US,0,US,M
2023,MI,FT,Machine Learning Engineer,217476,USD,217476,US,50,US,L
2023,SE,FT,AI Scientist,248413,USD,248413,IL,0,IL,L
2023,SE,FT,Machine Learning Engineer,231058,USD,231058,US,100,US,M
2023,SE,FT,Machine Learning Engineer,249556,USD,249556,US,100,US,M
2023,SE,FT,Data Engineer,218379,USD,218379,US,100,US,M
2023,SE,FT,Data Engineer,237507,USD,237507,US,100,US,M
2023,SE,FT,Data Scientist,215181,USD,215181,US,0,US,M
2023,SE,FT,Data Scientist,221885,USD,221885,US,0,US,M
2023,SE,FT,Data Engineer,228868,USD,228868,US,0,US,M
2023,SE,FT,Data Engineer,217984,USD,217984,US,0,US,M
2023,MI,FT,Data Engineer,183689,USD,183689,US,0,US,M
2023,MI,FT,Data Engineer,200364,USD,200364,US,0,US,M
2023,MI,FT,Machine Learning Engineer,184983,USD,184983,US,0,US,M
2023,MI,FT,Machine Learning Engineer,201919,USD,201919,US,0,US,M
2023,SE,FT,Data Scientist,226155,USD,226155,US,100,US,M
2023,SE,FT,Data Scientist,246051,USD,246051,US,100,US,M
2023,SE,FT,Data Analyst,244783,USD,244783,US,0,US,M
2023,SE,FT,Data Analyst,197867,USD,197867,US,0,US,M
2023,SE,FT,Analytics Engineer,215845,USD,215845,US,0,US,M
2023,SE,FT,Analytics Engineer,232318,USD,232318,US,0,US,M
2023,SE,FT,Data Engineer,225865,USD,225865,US,0,US,M
2023,SE,FT,Data Engineer,232749,USD,232749,US,0,US,M
2023,SE,FT,Data Scientist,232458,USD,232458,US,100,US,M
2023,SE,FT,Data Scientist,240738,USD,240738,US,100,US,M
2023,MI,FT,Data Engineer,186433,USD,186433,US,0,US,M
2023,MI,FT,Data Engineer,202300,USD,202300,US,0,US,M
2023,EX,FT,Data Scientist,272750,USD,272750,US,0,US,M
2023,EX,FT,Data Scientist,273747,USD,273747,US,0,US,M
2023,SE,FT,Data Analyst,232561,USD,232561,US,100,US,M
2023,SE,FT,Data Analyst,231654,USD,231654,US,100,US,M
2023,SE,FT,Data Analyst,222314,USD,222314,US,0,US,M
2023,SE,FT,Data Analyst,232229,USD,232229,US,0,US,M
2023,MI,FT,Data Scientist,184652,USD,184652,IE,0,IE,M
2023,MI,FT,Data Scientist,193174,USD,193174,IE,0,IE,M
2023,MI,FT,Data Analyst,212382,USD,212382,US,0,US,M
2023,MI,FT,Data Analyst,197943,USD,197943,US,0,US,M
2023,MI,FT,Data Engineer,184391,USD,184391,US,0,US,M
2023,MI,FT,Data Engineer,202701,USD,202701,US,0,US,M
2023,SE,FT,Data Scientist,234807,USD,234807,US,100,US,M
2023,SE,FT,Data Scientist,215264,USD,215264,US,100,US,M
2023,SE,FT,Machine Learning Scientist,220313,USD,220313,US,0,US,M
2023,SE,FT,Machine Learning Scientist,209970,USD,209970,US,0,US,M
2023,SE,FT,Data Analyst,223285,USD,223285,US,0,US,M
2023,SE,FT,Data Analyst,227720,USD,227720,US,0,US,M
2023,SE,FT,Data Analyst,257598,USD,257598,US,100,US,M
2023,SE,FT,Data Analyst,241419,USD,241419,US,100,US,M
2023,EN,FT,Autonomous Vehicle Technician,123273,USD,123273,GH,0,GH,S
2023,EN,FT,Applied Machine Learning Scientist,160643,USD,160643,DE,50,DE,M
2023,SE,FT,Data Engineer,211790,USD,211790,CA,100,CA,M
2023,SE,FT,Data Engineer,241124,USD,241124,CA,100,CA,M
2023,MI,FT,Data Analyst,196741,USD,196741,US,0,US,M
2023,MI,FT,Data Analyst,169773,USD,169773,US,0,US,M
2023,MI,FT,Data Scientist,203412,USD,203412,GB,0,GB,M
2023,MI,FT,Data Scientist,193758,USD,193758,GB,0,GB,M
2023,EN,FT,Data Scientist,144721,USD,144721,US,0,US,M
2023,EN,FT,Data Scientist,157286,USD,157286,US,0,US,M
2023,MI,FT,Data Scientist,216923,USD,216923,GB,0,GB,M
2023,MI,FT,Data Scientist,191880,USD,191880,GB,0,GB,M
2023,MI,FT,Data Scientist,192675,USD,192675,GB,0,GB,M
2023,MI,FT,Data Scientist,184192,USD,184192,GB,0,GB,M
2023,SE,FT,Data Engineer,218111,USD,218111,US,0,US,M
2023,SE,FT,Data Engineer,238254,USD,238254,US,0,US,M
2023,EX,FT,Data Engineer,258036,USD,258036,US,0,US,M
2023,EX,FT,Data Engineer,269158,USD,269158,US,0,US,M
2023,EN,FT,Data Scientist,168973,USD,168973,CH,50,CH,L
2022,MI,FT,Data Scientist,200442,USD,200442,DE,100,DE,M
2023,SE,FT,Data Engineer,242300,USD,242300,US,100,US,M
2023,SE,FT,Data Engineer,250739,USD,250739,US,100,US,M
2023,MI,FT,Data Engineer,192185,USD,192185,US,100,US,M
2023,MI,FT,Data Engineer,195064,USD,195064,US,100,US,M
2023,EN,FT,Data Analyst,145765,USD,145765,US,100,US,M
2023,EN,FT,Data Analyst,152173,USD,152173,US,100,US,M
2023,SE,FT,Data Engineer,232823,USD,232823,US,0,US,M
2023,SE,FT,Data Engineer,237375,USD,237375,US,0,US,M
2023,EN,FT,Data Engineer,147244,USD,147244,US,100,US,M
2023,EN,FT,Data Engineer,168725,USD,168725,US,100,US,M
2022,SE,FT,Lead Data Scientist,272652,USD,272652,IE,100,IE,L
2023,MI,FT,Data Scientist,204656,USD,204656,AT,100,DE,M
2023,MI,FT,Data Analyst,220001,USD,220001,US,100,US,M
2023,MI,FT,Data Analyst,188222,USD,188222,US,100,US,M
2023,SE,FT,Data Scientist,214777,USD,214777,US,0,US,M
2023,SE,FT,Data Scientist,208374,USD,208374,US,0,US,M
2023,SE,FT,Data Analyst,255436,USD,255436,US,100,US,M
2023,SE,FT,Data Analyst,245345,USD,245345,US,100,US,M
2023,EN,FT,Data Engineer,157633,USD,157633,US,100,US,M
2023,EN,FT,Data Engineer,161656,USD,161656,US,100,US,M
2023,SE,FT,Data Scientist,216206,USD,216206,US,0,US,M
2023,SE,FT,Data Scientist,259022,USD,259022,US,0,US,M
2023,EN,FT,Data Engineer,149849,USD,149849,US,0,US,M
2023,EN,FT,Data Engineer,149611,USD,149611,US,0,US,M
2023,SE,FT,Data Engineer,237001,USD,237001,US,0,US,M
2023,SE,FT,Data Engineer,234066,USD,234066,US,0,US,M
2023,SE,FT,Data Scientist,242384,USD,242384,US,100,US,M
2023,SE,FT,Data Scientist,230222,USD,230222,US,100,US,M
2023,MI,FT,Data Engineer,203952,USD,203952,US,100,US,M
2023,MI,FT,Data Engineer,220863,USD,220863,US,100,US,M
2023,SE,FT,Data Engineer,244430,USD,244430,US,0,US,M
2023,SE,FT,Data Engineer,247400,USD,247400,US,0,US,M
2023,SE,FT,Data Scientist,223570,USD,223570,CA,0,CA,M
2023,SE,FT,Data Scientist,217835,USD,217835,CA,0,CA,M
2023,MI,FT,Data Engineer,186791,USD,186791,US,0,US,M
2023,MI,FT,Data Engineer,188968,USD,188968,US,0,US,M
2023,SE,FT,Data Engineer,261418,USD,261418,US,0,US,L
2023,SE,FT,Data Engineer,228008,USD,228008,US,0,US,L
2023,SE,FT,Data Engineer,246637,USD,246637,US,0,US,M
2023,SE,FT,Data Engineer,226405,USD,226405,US,0,US,M
2023,SE,FT,Data Scientist,224582,USD,224582,US,0,US,M
2023,SE,FT,Data Scientist,217565,USD,217565,US,0,US,M
2023,SE,FT,Data Scientist,219859,USD,219859,US,100,US,M
2023,SE,FT,Data Scientist,249569,USD,249569,US,100,US,M
2023,SE,FT,Data Engineer,229179,USD,229179,US,0,US,M
2023,SE,FT,Data Engineer,212834,USD,212834,US,0,US,M
2023,SE,FT,Data Scientist,214173,USD,214173,US,0,US,M
2023,SE,FT,Data Scientist,225674,USD,225674,US,0,US,M
2023,SE,FT,Data Architect,258110,USD,258110,US,100,US,M
2023,SE,FT,Data Architect,234987,USD,234987,US,100,US,M
2023,SE,FT,Data Engineer,220278,USD,220278,US,100,US,M
2023,SE,FT,Data Engineer,235353,USD,235353,US,100,US,M
2023,SE,FT,Data Engineer,235030,USD,235030,US,100,US,M
2023,SE,FT,Data Engineer,205966,USD,205966,US,100,US,M
2023,SE,FT,Data Analyst,226849,USD,226849,US,0,US,M
2023,SE,FT,Data Analyst,224731,USD,224731,US,0,US,M
2023,SE,FT,Data Architect,246446,USD,246446,US,100,US,M
2023,SE,FT,Data Architect,260267,USD,260267,US,100,US,M
2023,SE,FT,Data Analyst,241006,USD,241006,US,0,US,M
2023,SE,FT,Data Analyst,224276,USD,224276,US,0,US,M
2023,SE,FT,Data Analyst,224233,USD,224233,US,100,US,M
2023,SE,FT,Data Analyst,268352,USD,268352,US,100,US,M
2023,SE,FT,Data Engineer,229009,USD,229009,US,0,US,M
2023,SE,FT,Data Engineer,228466,USD,228466,US,0,US,M
2023,EX,FT,Data Engineer,268010,USD,268010,US,0,US,M
2023,EX,FT,Data Engineer,270674,USD,270674,US,0,US,M
2023,SE,FT,Cloud Database Engineer,255369,USD,255369,US,100,US,L
2023,SE,FT,Applied Machine Learning Scientist,248822,USD,248822,US,100,US,L
2023,EN,FT,Data Analyst,150943,USD,150943,US,100,US,M
2023,EN,FT,Data Analyst,157107,USD,157107,US,100,US,M
2023,SE,FT,Data Engineer,221784,USD,221784,US,0,US,M
2023,SE,FT,Data Engineer,219753,USD,219753,US,0,US,M
2023,SE,FT,Data Analyst,238776,USD,238776,US,100,US,M
2023,SE,FT,Data Analyst,234443,USD,234443,US,100,US,M
2023,SE,FT,Data Scientist,247731,USD,247731,US,0,US,M
2023,SE,FT,Data Scientist,197917,USD,197917,US,0,US,M
2023,SE,FT,Machine Learning Engineer,254986,USD,254986,US,100,US,M
2023,SE,FT,Machine Learning Engineer,256839,USD,256839,US,100,US,M
2023,SE,FT,Research Engineer,208941,USD,208941,US,0,US,M
2023,SE,FT,Research Engineer,229691,USD,229691,US,0,US,M
2023,MI,FT,Data Analyst,183046,USD,183046,US,0,US,M
2023,MI,FT,Data Analyst,170625,USD,170625,US,0,US,M
2023,SE,FT,Data Architect,228774,USD,228774,GB,100,GB,M
2023,SE,FT,Data Architect,224785,USD,224785,GB,100,GB,M
2023,SE,FT,Data Manager,249708,USD,249708,CO,0,CO,M
2023,SE,FT,Data Manager,239917,USD,239917,CO,0,CO,M
2023,SE,FT,Data Analyst,252744,USD,252744,US,100,US,M
2023,SE,FT,Data Analyst,246152,USD,246152,US,100,US,M
2023,SE,FT,Analytics Engineer,211863,USD,211863,US,0,US,M
2023,SE,FT,Analytics Engineer,219111,USD,219111,US,0,US,M
2023,MI,FT,Data Analyst,193367,USD,193367,US,0,US,M
2023,MI,FT,Data Analyst,172847,USD,172847,US,0,US,M
2023,MI,FT,Data Engineer,196848,USD,196848,US,0,US,M
2023,MI,FT,Data Engineer,185418,USD,185418,US,0,US,M
2023,SE,FT,Data Science Manager,225006,USD,225006,US,0,US,M
2023,SE,FT,Data Science Manager,238023,USD,238023,US,0,US,M
2023,MI,FT,Data Scientist,195026,USD,195026,US,0,US,M
2023,MI,FT,Data Scientist,185372,USD,185372,US,0,US,M
2023,SE,FT,Data Engineer,242199,USD,242199,US,0,US,M
2023,SE,FT,Data Engineer,215339,USD,215339,US,0,US,M
2023,EN,FT,Data Engineer,155684,USD,155684,US,0,US,M
2023,EN,FT,Data Engineer,155410,USD,155410,US,0,US,M
2023,SE,FT,Data Engineer,224588,USD,224588,US,0,US,M
2023,SE,FT,Data Engineer,232210,USD,232210,US,0,US,M
2023,SE,FT,Data Scientist,214700,USD,214700,US,0,US,M
2023,SE,FT,Data Scientist,240778,USD,240778,US,0,US,M
2023,MI,FT,Data Scientist,187483,USD,187483,US,0,US,M
2023,MI,FT,Data Scientist,183433,USD,183433,US,0,US,M
2023,SE,FT,Applied Scientist,258376,USD,258376,US,0,US,L
2023,SE,FT,Applied Scientist,237355,USD,237355,US,0,US,L
2023,MI,FT,Data Analyst,170613,USD,170613,US,0,US,M
2023,MI,FT,Data Analyst,168837,USD,168837,US,0,US,M
2023,MI,FT,Data Engineer,205565,USD,205565,GB,100,GB,M
2023,MI,FT,Data Engineer,182948,USD,182948,GB,100,GB,M
2023,EX,FT,Data Scientist,290738,USD,290738,US,0,US,M
2023,EX,FT,Data Scientist,244739,USD,244739,US,0,US,M
2023,MI,FT,Data Engineer,208638,USD,208638,US,0,US,M
2023,MI,FT,Data Engineer,190829,USD,190829,US,0,US,M
2023,SE,FT,Data Analyst,236340,USD,236340,US,100,US,M
2023,SE,FT,Data Analyst,230966,USD,230966,US,100,US,M
2023,MI,FT,Financial Data Analyst,225485,USD,225485,US,100,US,L
2023,SE,FT,Data Scientist,229248,USD,229248,US,0,US,M
2023,SE,FT,Data Scientist,242927,USD,242927,US,0,US,M
2023,SE,FT,Data Scientist,241069,USD,241069,US,100,US,M
2023,SE,FT,Data Scientist,241501,USD,241501,US,100,US,M
2023,SE,FT,Research Scientist,229540,USD,229540,US,0,US,M
2023,SE,FT,Research Scientist,233217,USD,233217,US,0,US,M
2023,SE,FT,Data Infrastructure Engineer,242090,USD,242090,US,100,US,M
2023,SE,FT,Data Infrastructure Engineer,217896,USD,217896,US,100,US,M
2023,SE,FT,Data Analyst,211336,USD,211336,US,0,US,M
2023,SE,FT,Data Analyst,236411,USD,236411,US,0,US,M
2023,SE,FT,Analytics Engineer,237448,USD,237448,US,100,US,M
2023,SE,FT,Analytics Engineer,233194,USD,233194,US,100,US,M
2023,MI,FT,Data Analyst,197721,USD,197721,US,100,US,M
2023,MI,FT,Data Analyst,201667,USD,201667,US,100,US,M
2023,MI,FT,ML Engineer,185128,USD,185128,US,0,US,M
2023,MI,FT,ML Engineer,182268,USD,182268,US,0,US,M
2023,SE,FT,Data Architect,240448,USD,240448,US,100,US,M
2023,SE,FT,Data Architect,226370,USD,226370,US,100,US,M
2023,MI,FT,Software Data Engineer,228894,USD,228894,SG,100,SG,L
2023,SE,FT,Data Analyst,207087,USD,207087,US,0,US,M
2023,SE,FT,Data Analyst,239838,USD,239838,US,0,US,M
2023,MI,FT,Data Scientist,225366,USD,225366,IN,100,IN,L
2023,EN,FT,AI Programmer,168269,USD,168269,IN,0,AU,L
2023,EN,FT,AI Developer,161881,USD,161881,SE,50,SE,M
2023,MI,FT,Lead Data Analyst,236167,USD,236167,IN,50,IN,L
2023,MI,FT,Machine Learning Engineer,204061,USD,204061,US,0,US,M
2023,MI,FT,Machine Learning Engineer,169829,USD,169829,US,0,US,M
2023,SE,FT,Data Engineer,212959,USD,212959,US,0,US,M
2023,SE,FT,Data Engineer,220809,USD,220809,US,0,US,M
2023,SE,FT,Data Scientist,230012,USD,230012,US,0,US,M
2023,SE,FT,Data Scientist,235906,USD,235906,US,0,US,M
2023,EX,FT,Data Engineer,269599,USD,269599,US,100,US,M
2023,EX,FT,Data Engineer,280539,USD,280539,US,100,US,M
2023,EN,FT,Research Scientist,144843,USD,144843,US,0,US,M
2023,EN,FT,Research Scientist,146568,USD,146568,US,0,US,M
2023,SE,FT,Data Engineer,211435,USD,211435,US,0,US,M
2023,SE,FT,Data Engineer,217231,USD,217231,US,0,US,M
2023,EN,FT,Data Analyst,141294,USD,141294,US,100,US,M
2023,EN,FT,Data Analyst,145800,USD,145800,US,100,US,M
2023,MI,FT,Analytics Engineer,198032,USD,198032,US,0,US,M
2023,MI,FT,Analytics Engineer,174017,USD,174017,US,0,US,M
2023,SE,FT,Data Engineer,269859,USD,269859,US,100,US,M
2023,SE,FT,Data Engineer,244214,USD,244214,US,100,US,M
2023,SE,FT,Data Analyst,229716,USD,229716,US,0,US,M
2023,SE,FT,Data Analyst,217209,USD,217209,US,0,US,M
2023,SE,FT,Data Operations Engineer,247396,USD,247396,US,100,US,M
2023,SE,FT,Data Operations Engineer,232098,USD,232098,US,100,US,M
2023,SE,FT,Machine Learning Engineer,233362,USD,233362,US,0,US,M
2023,SE,FT,Machine Learning Engineer,262593,USD,262593,US,0,US,M
2023,SE,FT,Data Engineer,237148,USD,237148,US,100,US,M
2023,SE,FT,Data Engineer,252078,USD,252078,US,100,US,M
2023,MI,FT,Data Scientist,181269,USD,181269,ES,0,ES,M
2023,MI,FT,Data Scientist,189280,USD,189280,ES,0,ES,M
2023,MI,FT,Data Engineer,219530,USD,219530,SI,100,SI,M
2023,MI,FT,Data Engineer,190783,USD,190783,SI,100,SI,M
2023,SE,FT,Machine Learning Engineer,253629,USD,253629,GB,0,GB,M
2023,SE,FT,Machine Learning Engineer,240385,USD,240385,GB,0,GB,M
2023,SE,FT,Data Engineer,221556,USD,221556,GB,0,GB,M
2023,SE,FT,Data Engineer,235881,USD,235881,GB,0,GB,M
2023,SE,FT,Data Engineer,239960,USD,239960,US,0,US,M
2023,SE,FT,Data Engineer,235754,USD,235754,US,0,US,M
2022,SE,FT,BI Developer,232574,USD,232574,US,100,US,L
2021,MI,FT,Data Science Lead,180682,USD,180682,US,100,US,M
2023,SE,FT,Data Engineer,225332,USD,225332,US,0,US,M
2023,SE,FT,Data Engineer,227407,USD,227407,US,0,US,M
2023,SE,FT,ML Engineer,249041,USD,249041,CA,100,CA,M
2023,SE,FT,ML Engineer,243730,USD,243730,CA,100,CA,M
2023,SE,FT,Analytics Engineer,219390,USD,219390,US,100,US,M
2023,SE,FT,Analytics Engineer,239958,USD,239958,US,100,US,M
2023,SE,FT,Machine Learning Engineer,239220,USD,239220,US,0,US,M
2023,SE,FT,Machine Learning Engineer,238611,USD,238611,US,0,US,M
2023,SE,FT,Data Scientist,242657,USD,242657,US,0,US,M
2023,SE,FT,Data Scientist,239697,USD,239697,US,0,US,M
2023,SE,FT,Machine Learning Engineer,237405,USD,237405,US,0,US,M
2023,SE,FT,Machine Learning Engineer,231058,USD,231058,US,0,US,M
2023,MI,FT,Data Scientist,169786,USD,169786,US,0,US,M
2023,MI,FT,Data Scientist,194850,USD,194850,US,0,US,M
2023,SE,FT,Data Engineer,230789,USD,230789,US,0,US,M
2023,SE,FT,Data Engineer,231555,USD,231555,US,0,US,M
2023,SE,FT,Data Science Manager,214192,USD,214192,US,0,US,M
2023,SE,FT,Data Science Manager,216539,USD,216539,US,0,US,M
2023,MI,FT,Data Analytics Manager,200526,USD,200526,US,0,US,M
2023,MI,FT,Data Analytics Manager,187425,USD,187425,US,0,US,M
2023,EX,FT,Data Engineer,276470,USD,276470,US,0,US,M
2023,EX,FT,Data Engineer,268639,USD,268639,US,0,US,M
2023,SE,FT,Data Architect,238456,USD,238456,US,100,US,M
2023,SE,FT,Data Architect,249349,USD,249349,US,100,US,M
2023,SE,FT,Data Analyst,231313,USD,231313,US,100,US,M
2023,SE,FT,Data Analyst,238652,USD,238652,US,100,US,M
